날짜,구글 A_Predicted,구글 A_Actual
2015-10-26,36.170845,36.382057189941406
2015-10-27,36.236122,36.46665573120117
2015-10-28,36.298237,36.670677185058594
2015-10-29,36.361416,37.0652961730957
2015-10-30,36.432297,36.69406509399414
2015-10-31,36.503494,36.69406509399414
2015-11-01,36.58222,36.69406509399414
2015-11-02,36.669403,37.209102630615234
2015-11-03,36.756165,37.26284790039063
2015-11-04,36.84887,37.5858039855957
2015-11-05,36.93638,37.852535247802734
2015-11-06,37.016872,37.89881134033203
2015-11-07,37.09697,37.89881134033203
2015-11-08,37.183765,37.89881134033203
2015-11-09,37.270256,37.55893325805664
2015-11-10,37.36283,37.73260116577149
2015-11-12,37.44272,37.646514892578125
2015-11-13,37.528427,36.827430725097656
2015-11-14,37.61781,36.827430725097656
2015-11-15,37.701134,36.827430725097656
2015-11-16,37.783253,37.34246826171875
2015-11-17,37.855648,37.12152862548828
2015-11-18,37.929207,37.81968688964844
2015-11-19,38.000423,37.81620407104492
2015-11-20,38.05907,38.66514205932617
2015-11-21,38.11424,38.66514205932617
2015-11-22,38.16114,38.66514205932617
2015-11-23,38.18647,38.65021514892578
2015-11-24,38.210217,38.29839706420898
2015-11-25,38.234245,38.27998733520508
2015-11-27,38.22909,38.41483688354492
2015-11-28,38.229824,38.41483688354492
2015-11-29,38.232056,38.41483688354492
2015-11-30,38.242607,37.96101379394531
2015-12-01,38.247185,39.003028869628906
2015-12-02,38.262238,38.70743942260742
2015-12-03,38.280155,38.22724151611328
2015-12-04,38.310757,38.77511596679688
2015-12-05,38.257893,38.77511596679688
2015-12-06,38.215694,38.77511596679688
2015-12-07,38.17605,38.46560287475586
2015-12-08,38.13725,38.57258605957031
2015-12-09,38.100254,37.946083068847656
2015-12-10,38.063618,37.82117462158203
2015-12-11,38.02731,37.34246826171875
2015-12-12,37.9916,37.34246826171875
2015-12-13,37.958595,37.34246826171875
2015-12-14,37.93072,37.94558334350586
2015-12-15,37.896523,37.82366943359375
2015-12-16,37.8647,38.64473724365234
2015-12-17,37.826366,38.308349609375
2015-12-18,37.7856,37.66243743896485
2015-12-19,37.744926,37.66243743896485
2015-12-20,37.70683,37.66243743896485
2015-12-21,37.672924,37.85900115966797
2015-12-22,37.636112,38.17399215698242
2015-12-23,37.59733,38.24266052246094
2015-12-24,37.560802,38.10979843139648
2015-12-28,37.521492,38.92589569091797
2015-12-29,37.479237,39.50910949707031
2015-12-30,37.44016,39.32698059082031
2015-12-31,37.3971,38.71540451049805
2016-01-04,37.353615,37.79132080078125
2016-01-05,37.338535,37.89532852172852
2016-01-06,37.31776,37.78585052490234
2016-01-07,37.297344,36.87370681762695
2016-01-08,37.284428,36.3716049194336
2016-01-09,37.308353,36.3716049194336
2016-01-10,37.33603,36.3716049194336
2016-01-11,37.36287,36.479095458984375
2016-01-12,37.38759,37.08967208862305
2016-01-13,37.403217,35.80730438232422
2016-01-14,37.419346,36.39549255371094
2016-01-15,37.43654,35.35546875
2016-01-16,37.452732,35.35546875
2016-01-17,37.47127,35.35546875
2016-01-19,37.488224,35.782920837402344
2016-01-20,37.502193,35.757049560546875
2016-01-21,37.51841,36.16061782836914
2016-01-22,37.53773,37.095645904541016
2016-01-23,37.553734,37.095645904541016
2016-01-24,37.568832,37.095645904541016
2016-01-25,37.582264,36.506465911865234
2016-01-26,37.594578,36.51491928100586
2016-01-27,37.60654,35.708282470703125
2016-01-28,37.617817,37.23697280883789
2016-01-29,37.62929,37.88636779785156
2016-01-30,37.641006,37.88636779785156
2016-01-31,37.6508,37.88636779785156
2016-02-01,37.659763,38.355125427246094
2016-02-02,37.670994,38.85971450805664
2016-02-03,37.68176,37.29072189331055
2016-02-04,37.695137,36.32781982421875
2016-02-05,37.711884,35.02056884765625
2016-02-06,37.722206,35.02056884765625
2016-02-07,37.732483,35.02056884765625
2016-02-08,37.742115,35.04047393798828
2016-02-09,37.745117,34.884220123291016
2016-02-10,37.743828,35.1743278503418
2016-02-11,37.737137,35.14995193481445
2016-02-12,37.728294,35.176326751708984
2016-02-13,37.725937,35.176326751708984
2016-02-14,37.723038,35.176326751708984
2016-02-16,37.71893,35.711265563964844
2016-02-17,37.71572,36.42435836791992
2016-02-18,37.712173,35.704795837402344
2016-02-19,37.709957,35.93370056152344
2016-02-20,37.7022,35.93370056152344
2016-02-21,37.696926,35.93370056152344
2016-02-22,37.691944,36.27904891967773
2016-02-23,37.686554,35.69384765625
2016-02-24,37.68585,35.87348556518555
2016-02-25,37.68275,36.28253555297852
2016-02-26,37.68003,36.07054901123047
2016-02-27,37.68126,36.07054901123047
2016-02-28,37.68394,36.07054901123047
2016-02-29,37.68654,35.690364837646484
2016-03-01,37.689205,36.93193435668945
2016-03-02,37.6773,36.798072814941406
2016-03-03,37.66701,36.40544509887695
2016-03-04,37.65686,36.33727645874024
2016-03-05,37.6499,36.33727645874024
2016-03-06,37.642643,36.33727645874024
2016-03-07,37.63496,35.47041702270508
2016-03-08,37.629406,35.50674057006836
2016-03-09,37.61318,36.09791946411133
2016-03-10,37.596832,36.43431091308594
2016-03-11,37.573544,37.0662841796875
2016-03-12,37.55504,37.0662841796875
2016-03-13,37.5365,37.0662841796875
2016-03-14,37.517887,37.33351516723633
2016-03-15,37.502186,37.34993362426758
2016-03-16,37.4848,37.68781661987305
2016-03-17,37.469677,37.74354934692383
2016-03-18,37.45523,37.59077835083008
2016-03-19,37.444016,37.59077835083008
2016-03-20,37.432533,37.59077835083008
2016-03-21,37.420704,37.92667388916016
2016-03-22,37.415325,37.82167434692383
2016-03-23,37.405952,37.69776916503906
2016-03-24,37.396988,37.56241989135742
2016-03-28,37.389297,37.48478698730469
2016-03-29,37.383636,38.11228561401367
2016-03-30,37.375954,38.23420333862305
2016-03-31,37.371517,37.963497161865234
2016-04-01,37.36741,38.30038833618164
2016-04-02,37.34261,38.30038833618164
2016-04-03,37.316242,38.30038833618164
2016-04-04,37.29237,38.07397079467773
2016-04-05,37.269016,37.74802780151367
2016-04-06,37.241978,38.22077178955078
2016-04-07,37.21673,37.82516098022461
2016-04-08,37.192863,37.79281234741211
2016-04-09,37.14886,37.79281234741211
2016-04-10,37.105835,37.79281234741211
2016-04-11,37.06382,37.696773529052734
2016-04-12,37.024525,38.03416061401367
2016-04-13,36.983036,38.4118537902832
2016-04-14,36.941113,38.58502578735352
2016-04-15,36.900047,38.814430236816406
2016-04-16,36.861816,38.814430236816406
2016-04-17,36.825684,38.814430236816406
2016-04-18,36.790535,39.19660186767578
2016-04-19,36.75337,38.6278190612793
2016-04-20,36.715275,38.56163787841797
2016-04-21,36.681355,38.814430236816406
2016-04-22,36.64782,36.71297836303711
2016-04-23,36.61472,36.71297836303711
2016-04-24,36.581486,36.71297836303711
2016-04-25,36.545727,36.93391799926758
2016-04-26,36.51407,36.09592819213867
2016-04-27,36.483513,35.901363372802734
2016-04-28,36.449223,35.08525466918945
2016-04-29,36.413963,35.225589752197266
2016-04-30,36.378746,35.225589752197266
2016-05-01,36.344025,35.225589752197266
2016-05-02,36.29176,35.550537109375
2016-05-03,36.24241,35.253456115722656
2016-05-04,36.18724,35.39925765991211
2016-05-05,36.129433,35.56546401977539
2016-05-06,36.07345,36.08647155761719
2016-05-07,36.015503,36.08647155761719
2016-05-08,35.953953,36.08647155761719
2016-05-09,35.887775,36.28303146362305
2016-05-10,35.817596,36.793094635009766
2016-05-11,35.745617,36.35369873046875
2016-05-12,35.670944,36.23028564453125
2016-05-13,35.589912,36.06905746459961
2016-05-14,35.504135,36.06905746459961
2016-05-15,35.418343,36.06905746459961
2016-05-16,35.322674,36.34125518798828
2016-05-17,35.23099,35.83816146850586
2016-05-18,35.138077,35.91728210449219
2016-05-19,35.050465,35.59531784057617
2016-05-20,34.95938,35.913795471191406
2016-05-21,34.866894,35.913795471191406
2016-05-22,34.77989,35.913795471191406
2016-05-23,34.70234,35.69186019897461
2016-05-24,34.625484,36.47710800170898
2016-05-25,34.547386,36.729400634765625
2016-05-26,34.4738,36.67117691040039
2016-05-27,34.390057,37.2021369934082
2016-05-28,34.30592,37.2021369934082
2016-05-29,34.226723,37.2021369934082
2016-05-31,34.141907,37.264347076416016
2016-06-01,34.06015,37.244930267333984
2016-06-02,33.973186,37.03643035888672
2016-06-03,33.88365,36.61792755126953
2016-06-04,33.818302,36.61792755126953
2016-06-05,33.754696,36.61792755126953
2016-06-06,33.694237,36.32930755615234
2016-06-07,33.63174,36.38056945800781
2016-06-08,33.567883,36.9697494506836
2016-06-09,33.504776,36.949344635009766
2016-06-10,33.443005,36.48506546020508
2016-06-11,33.38584,36.48506546020508
2016-06-12,33.32779,36.48506546020508
2016-06-13,33.272705,36.419883728027344
2016-06-14,33.2262,36.4880485534668
2016-06-15,33.181965,36.435302734375
2016-06-16,33.136013,36.04019546508789
2016-06-17,33.09846,35.044952392578125
2016-06-18,33.065292,35.044952392578125
2016-06-19,33.03568,35.044952392578125
2016-06-20,33.009003,35.13850402832031
2016-06-21,32.98376,35.275352478027344
2016-06-22,32.960876,35.354469299316406
2016-06-23,32.938877,35.57342529296875
2016-06-24,32.909863,34.096981048583984
2016-06-25,32.88403,34.096981048583984
2016-06-26,32.86235,34.096981048583984
2016-06-27,32.840443,33.89494705200195
2016-06-28,32.82683,34.39854431152344
2016-06-29,32.816483,34.59410858154297
2016-06-30,32.805275,35.00912094116211
2016-07-01,32.79937,35.34352493286133
2016-07-02,32.82755,35.34352493286133
2016-07-03,32.855873,35.34352493286133
2016-07-05,32.884464,35.07679748535156
2016-07-06,32.917877,35.27983093261719
2016-07-07,32.953148,35.194732666015625
2016-07-08,32.989403,35.718231201171875
2016-07-09,33.031292,35.718231201171875
2016-07-10,33.074097,35.718231201171875
2016-07-11,33.117924,36.18699264526367
2016-07-12,33.165726,36.45122528076172
2016-07-13,33.20848,36.30044937133789
2016-07-14,33.25133,36.61494445800781
2016-07-15,33.28879,36.60648727416992
2016-07-16,33.322628,36.60648727416992
2016-07-17,33.359673,36.60648727416992
2016-07-18,33.39711,37.480804443359375
2016-07-19,33.433167,37.49125671386719
2016-07-20,33.4764,37.67388153076172
2016-07-21,33.517612,37.541015625
2016-07-22,33.54755,37.78335952758789
2016-07-23,33.57808,37.78335952758789
2016-07-24,33.606995,37.78335952758789
2016-07-25,33.636185,37.695777893066406
2016-07-26,33.665592,37.702247619628906
2016-07-27,33.699226,37.91721725463867
2016-07-28,33.733974,38.10979843139648
2016-07-29,33.766865,39.37873458862305
2016-07-30,33.806126,39.37873458862305
2016-07-31,33.848225,39.37873458862305
2016-08-01,33.8912,39.85644912719727
2016-08-02,33.936092,39.81563949584961
2016-08-03,33.973446,39.75592803955078
2016-08-04,34.011055,39.67282485961914
2016-08-05,34.052605,40.15452194213867
2016-08-06,34.093292,40.15452194213867
2016-08-07,34.13034,40.15452194213867
2016-08-08,34.16765,40.0699348449707
2016-08-09,34.20678,40.18189239501953
2016-08-10,34.248745,40.232154846191406
2016-08-11,34.300777,40.21772003173828
2016-08-12,34.34465,40.16049575805664
2016-08-13,34.392593,40.16049575805664
2016-08-14,34.43781,40.16049575805664
2016-08-15,34.48329,40.106258392333984
2016-08-16,34.525845,39.86888885498047
2016-08-17,34.57008,40.079383850097656
2016-08-18,34.61164,39.9465217590332
2016-08-19,34.652798,39.79225158691406
2016-08-20,34.690884,39.79225158691406
2016-08-21,34.72638,39.79225158691406
2016-08-22,34.762276,39.65789794921875
2016-08-23,34.801186,39.639984130859375
2016-08-24,34.8354,39.4911994934082
2016-08-25,34.86504,39.376739501953125
2016-08-26,34.8942,39.47228240966797
2016-08-27,34.933586,39.47228240966797
2016-08-28,34.96995,39.47228240966797
2016-08-29,35.006485,39.60166549682617
2016-08-30,35.048397,39.407596588134766
2016-08-31,35.091354,39.30458831787109
2016-09-01,35.131435,39.38172149658203
2016-09-02,35.172394,39.65391540527344
2016-09-03,35.215023,39.65391540527344
2016-09-04,35.257793,39.65391540527344
2016-09-06,35.30071,40.20876693725586
2016-09-07,35.342045,40.20727157592773
2016-09-08,35.385998,39.95099639892578
2016-09-09,35.426537,39.23641204833984
2016-09-10,35.446465,39.23641204833984
2016-09-11,35.472454,39.23641204833984
2016-09-12,35.498447,39.75095748901367
2016-09-13,35.528526,39.24835586547852
2016-09-14,35.556587,39.33494186401367
2016-09-15,35.58087,39.870880126953125
2016-09-16,35.609936,39.70865631103516
2016-09-17,35.629604,39.70865631103516
2016-09-18,35.65024,39.70865631103516
2016-09-19,35.67105,39.58026885986328
2016-09-20,35.695488,39.79872131347656
2016-09-21,35.71441,40.05997848510742
2016-09-22,35.741035,40.60337448120117
2016-09-23,35.7821,40.55411529541016
2016-09-24,35.808857,40.55411529541016
2016-09-25,35.876335,40.55411529541016
2016-09-26,35.94524,39.94153594970703
2016-09-27,36.013428,40.3436164855957
2016-09-28,36.07374,40.31027603149414
2016-09-29,36.10775,39.94104766845703
2016-09-30,36.130226,40.01170349121094
2016-10-01,36.142456,40.01170349121094
2016-10-02,36.173786,40.01170349121094
2016-10-03,36.205154,39.82858276367188
2016-10-04,36.235756,39.94850540161133
2016-10-05,36.259304,39.870880126953125
2016-10-06,36.286903,39.96294021606445
2016-10-07,36.310047,39.84500503540039
2016-10-08,36.313713,39.84500503540039
2016-10-09,36.3173,39.84500503540039
2016-10-11,36.320774,40.28589630126953
2016-10-12,36.319756,40.3953742980957
2016-10-13,36.324497,40.01270294189453
2016-10-14,36.319416,40.03857421875
2016-10-15,36.318325,40.03857421875
2016-10-16,36.32251,40.03857421875
2016-10-17,36.327137,40.15004348754883
2016-10-18,36.32843,40.87905883789063
2016-10-19,36.33703,41.145286560058594
2016-10-20,36.33609,40.88602828979492
2016-10-21,36.33811,41.0069465637207
2016-10-22,36.35394,41.0069465637207
2016-10-23,36.36573,41.0069465637207
2016-10-24,36.377464,41.588172912597656
2016-10-25,36.38968,41.230377197265625
2016-10-26,36.403347,40.90941619873047
2016-10-27,36.411514,40.67304229736328
2016-10-28,36.41668,40.78302001953125
2016-10-29,36.423954,40.78302001953125
2016-10-30,36.429043,40.78302001953125
2016-10-31,36.435143,40.30231475830078
2016-11-01,36.439255,40.082366943359375
2016-11-02,36.436535,39.233428955078125
2016-11-03,36.434864,38.92340850830078
2016-11-04,36.428967,38.869171142578125
2016-11-05,36.416294,38.869171142578125
2016-11-06,36.404594,38.869171142578125
2016-11-07,36.394863,39.91069030761719
2016-11-08,36.391647,40.40581893920898
2016-11-09,36.39076,40.08783721923828
2016-11-10,36.38956,38.82886505126953
2016-11-14,36.38323,37.4818000793457
2016-11-15,36.383686,38.57358169555664
2016-11-16,36.382072,38.81343460083008
2016-11-17,36.38205,39.12096405029297
2016-11-18,36.385017,38.6138916015625
2016-11-19,36.395817,38.6138916015625
2016-11-20,36.408276,38.6138916015625
2016-11-21,36.427124,39.05328750610352
2016-11-22,36.448647,39.06324005126953
2016-11-23,36.473927,38.76466751098633
2016-11-25,36.503334,38.82587814331055
2016-11-26,36.5326,38.82587814331055
2016-11-27,36.56138,38.82587814331055
2016-11-28,36.591187,39.10255432128906
2016-11-29,36.620808,39.28418350219727
2016-11-30,36.65275,38.60940933227539
2016-12-01,36.69501,38.03466033935547
2016-12-02,36.736546,38.04113006591797
2016-12-03,36.778584,38.04113006591797
2016-12-04,36.82234,38.04113006591797
2016-12-05,36.86732,38.72585678100586
2016-12-06,36.913673,38.62433624267578
2016-12-07,36.97118,39.38520812988281
2016-12-08,37.032543,39.56932067871094
2016-12-09,37.099464,40.27992248535156
2016-12-10,37.16772,40.27992248535156
2016-12-11,37.236034,40.27992248535156
2016-12-12,37.30719,40.20279312133789
2016-12-13,37.380863,40.573020935058594
2016-12-14,37.44872,40.69991683959961
2016-12-15,37.51666,40.58845520019531
2016-12-16,37.582756,40.29933166503906
2016-12-17,37.648705,40.29933166503906
2016-12-18,37.707985,40.29933166503906
2016-12-19,37.766037,40.43169784545898
2016-12-20,37.821377,40.5660514831543
2016-12-21,37.884163,40.41676712036133
2016-12-22,37.947475,40.2913703918457
2016-12-23,38.010803,40.19781494140625
2016-12-24,38.07515,40.19781494140625
2016-12-25,38.137787,40.19781494140625
2016-12-27,38.20616,40.30380630493164
2016-12-28,38.279633,40.037086486816406
2016-12-29,38.35183,39.95298767089844
2016-12-30,38.425587,39.4339714050293
2016-12-31,38.501434,39.4339714050293
2017-01-01,38.57474,39.4339714050293
2017-01-03,38.633213,40.20826721191406
2017-01-04,38.69828,40.19632339477539
2017-01-05,38.76234,40.45757293701172
2017-01-06,38.828335,41.06417083740234
2017-01-07,38.863197,41.06417083740234
2017-01-08,38.899994,41.06417083740234
2017-01-09,38.93668,41.16220474243164
2017-01-10,38.968384,41.103981018066406
2017-01-11,38.99972,41.29557037353516
2017-01-12,39.03194,41.27914810180664
2017-01-13,39.06962,41.34931564331055
2017-01-14,39.109535,41.34931564331055
2017-01-15,39.15037,41.34931564331055
2017-01-17,39.18521,41.17613983154297
2017-01-18,39.214474,41.25376510620117
2017-01-19,39.25411,41.02237319946289
2017-01-20,39.288982,41.21147155761719
2017-01-21,39.321526,41.21147155761719
2017-01-22,39.354786,41.21147155761719
2017-01-23,39.391407,42.02060317993164
2017-01-24,39.43195,42.27438735961914
2017-01-25,39.479862,42.71826553344727
2017-01-26,39.53877,42.64511489868164
2017-01-27,39.60305,42.05045700073242
2017-01-28,39.669746,42.05045700073242
2017-01-29,39.73801,42.05045700073242
2017-01-30,39.80414,40.99550247192383
2017-01-31,39.86702,40.81437301635742
2017-02-01,39.922688,40.56805038452149
2017-02-02,39.982464,40.71832656860352
2017-02-03,40.036724,40.81138610839844
2017-02-04,40.09508,40.81138610839844
2017-02-05,40.153805,40.81138610839844
2017-02-06,40.214733,40.885528564453125
2017-02-07,40.28753,41.26421737670898
2017-02-08,40.363308,41.29655838012695
2017-02-09,40.427826,41.30551910400391
2017-02-10,40.49433,41.54388046264648
2017-02-11,40.56151,41.54388046264648
2017-02-12,40.625927,41.54388046264648
2017-02-13,40.69755,41.74840545654297
2017-02-14,40.762127,41.8016471862793
2017-02-15,40.822414,41.66679382324219
2017-02-16,40.876724,41.90813827514648
2017-02-17,40.937424,42.1260986328125
2017-02-18,40.993572,42.1260986328125
2017-02-19,41.051907,42.1260986328125
2017-02-21,41.111473,42.261451721191406
2017-02-22,41.170757,42.365455627441406
2017-02-23,41.232803,42.347537994384766
2017-02-24,41.2937,42.18879699707031
2017-02-25,41.34529,42.18879699707031
2017-02-26,41.39657,42.18879699707031
2017-02-27,41.44346,42.28135681152344
2017-02-28,41.506218,42.04547882080078
2017-03-01,41.57082,42.63367462158203
2017-03-02,41.676613,42.290313720703125
2017-03-03,41.786983,42.25199508666992
2017-03-04,41.900585,42.25199508666992
2017-03-05,42.000202,42.25199508666992
2017-03-06,42.100834,42.161922454833984
2017-03-07,42.202305,42.3550033569336
2017-03-08,42.305077,42.47890853881836
2017-03-09,42.407406,42.68790817260742
2017-03-10,42.492558,42.86556243896485
2017-03-11,42.5772,42.86556243896485
2017-03-12,42.657417,42.86556243896485
2017-03-13,42.73493,43.02330780029297
2017-03-14,42.809887,43.08949661254883
2017-03-15,42.881916,43.21289825439453
2017-03-16,42.95602,43.29301834106445
2017-03-17,43.026817,43.41095352172852
2017-03-18,43.092,43.41095352172852
2017-03-19,43.15054,43.41095352172852
2017-03-20,43.214397,43.18901824951172
2017-03-21,43.27796,42.30474090576172
2017-03-22,43.33164,42.28782272338867
2017-03-23,43.38455,41.7827377319336
2017-03-24,43.440193,41.55831527709961
2017-03-25,43.493282,41.55831527709961
2017-03-26,43.549397,41.55831527709961
2017-03-27,43.610798,41.72600555419922
2017-03-28,43.66948,41.83150863647461
2017-03-29,43.733753,42.29130554199219
2017-03-30,43.79677,42.27190017700195
2017-03-31,43.860027,42.18829727172852
2017-04-01,43.929707,42.18829727172852
2017-04-02,44.011322,42.18829727172852
2017-04-03,44.0938,42.63367462158203
2017-04-04,44.173676,42.42566680908203
2017-04-05,44.265583,42.24353790283203
2017-04-06,44.34998,42.0539436340332
2017-04-07,44.425087,41.90465545654297
2017-04-08,44.515934,41.90465545654297
2017-04-09,44.59855,41.90465545654297
2017-04-10,44.681217,41.88475036621094
2017-04-11,44.763973,41.79418563842773
2017-04-12,44.843887,41.87281036376953
2017-04-13,44.92484,41.80910873413086
2017-04-17,44.997337,42.55305480957031
2017-04-18,45.06609,42.49633026123047
2017-04-19,45.12379,42.621726989746094
2017-04-20,45.180237,42.79938125610352
2017-04-21,45.24973,42.74314498901367
2017-04-22,45.324787,42.74314498901367
2017-04-23,45.38998,42.74314498901367
2017-04-24,45.448925,43.73738861083984
2017-04-25,45.521164,44.23053741455078
2017-04-26,45.605392,44.24546432495117
2017-04-27,45.687885,44.35991668701172
2017-04-28,45.773354,46.00605010986328
2017-04-29,45.846695,46.00605010986328
2017-04-30,45.911156,46.00605010986328
2017-05-01,45.97561,46.419071197509766
2017-05-02,46.041454,46.63155364990234
2017-05-03,46.103268,47.19685363769531
2017-05-04,46.165928,47.50886154174805
2017-05-05,46.231335,47.28791809082031
2017-05-06,46.30487,47.28791809082031
2017-05-07,46.36468,47.28791809082031
2017-05-08,46.427498,47.70641708374024
2017-05-09,46.484467,47.607887268066406
2017-05-10,46.546207,47.514835357666016
2017-05-11,46.606823,47.56708526611328
2017-05-12,46.68154,47.529762268066406
2017-05-13,46.745598,47.529762268066406
2017-05-14,46.817642,47.529762268066406
2017-05-15,46.8752,47.7327880859375
2017-05-16,46.930817,48.001007080078125
2017-05-17,46.98474,46.88434982299805
2017-05-18,47.024807,47.29887008666992
2017-05-19,47.067486,47.50537872314453
2017-05-20,47.10461,47.50537872314453
2017-05-21,47.13198,47.50537872314453
2017-05-22,47.167606,47.97414016723633
2017-05-23,47.20847,48.29659271240234
2017-05-24,47.25328,48.64791870117188
2017-05-25,47.29325,49.357025146484375
2017-05-26,47.33238,49.427188873291016
2017-05-27,47.36728,49.427188873291016
2017-05-28,47.40783,49.427188873291016
2017-05-30,47.46239,49.57150268554688
2017-05-31,47.512062,49.11966323852539
2017-06-01,47.55897,49.17937850952149
2017-06-02,47.58449,49.56901168823242
2017-06-03,47.60419,49.56901168823242
2017-06-04,47.571976,49.56901168823242
2017-06-05,47.53923,49.95516586303711
2017-06-06,47.511524,49.59687805175781
2017-06-07,47.476936,49.83673477172852
2017-06-08,47.44636,49.97507095336914
2017-06-09,47.423477,48.27519989013672
2017-06-10,47.400917,48.27519989013672
2017-06-11,47.375694,48.27519989013672
2017-06-12,47.35427,47.86167526245117
2017-06-13,47.33112,48.29410934448242
2017-06-14,47.309006,48.16622161865234
2017-06-15,47.276783,47.78056335449219
2017-06-16,47.233017,47.70293045043945
2017-06-17,47.185146,47.70293045043945
2017-06-18,47.14238,47.70293045043945
2017-06-19,47.09637,48.52899169921875
2017-06-20,47.065277,48.218971252441406
2017-06-21,47.02802,48.69668197631836
2017-06-22,46.987366,48.59865951538086
2017-06-23,46.951912,49.06990051269531
2017-06-24,46.929848,49.06990051269531
2017-06-25,46.910473,49.06990051269531
2017-06-26,46.888287,48.37322616577149
2017-06-27,46.863174,47.17893981933594
2017-06-28,46.841373,47.82186508178711
2017-06-29,46.817852,46.66788101196289
2017-06-30,46.800415,46.262821197509766
2017-07-01,46.776325,46.262821197509766
2017-07-02,46.73906,46.262821197509766
2017-07-03,46.69322,45.75424575805664
2017-07-05,46.661533,46.391204833984375
2017-07-06,46.631737,46.16379165649414
2017-07-07,46.598404,46.816673278808594
2017-07-08,46.56871,46.816673278808594
2017-07-09,46.53781,46.816673278808594
2017-07-10,46.506325,47.32374572753906
2017-07-11,46.478386,47.44964599609375
2017-07-12,46.44021,48.15278625488281
2017-07-13,46.403515,48.212005615234375
2017-07-14,46.364906,48.61308288574219
2017-07-15,46.32682,48.61308288574219
2017-07-16,46.30245,48.61308288574219
2017-07-17,46.28244,48.5658073425293
2017-07-18,46.274498,49.11269378662109
2017-07-19,46.26669,49.40231323242188
2017-07-20,46.282265,49.37344741821289
2017-07-21,46.30466,49.45555877685547
2017-07-22,46.308315,49.45555877685547
2017-07-23,46.319183,49.45555877685547
2017-07-24,46.332855,49.67799758911133
2017-07-25,46.351643,48.22095489501953
2017-07-26,46.36196,48.03584289550781
2017-07-27,46.34987,47.398887634277344
2017-07-28,46.348938,47.68850326538086
2017-07-29,46.35481,47.68850326538086
2017-07-30,46.355373,47.68850326538086
2017-07-31,46.356503,47.05005645751953
2017-08-01,46.357323,47.102806091308594
2017-08-02,46.35439,47.15654754638672
2017-08-03,46.361515,46.791290283203125
2017-08-04,46.366505,47.06448745727539
2017-08-05,46.380245,47.06448745727539
2017-08-06,46.394352,47.06448745727539
2017-08-07,46.410664,47.062496185302734
2017-08-08,46.43056,46.98486709594727
2017-08-09,46.4508,46.78034591674805
2017-08-10,46.4534,45.95977020263672
2017-08-11,46.449265,46.2832260131836
2017-08-12,46.439102,46.2832260131836
2017-08-13,46.446358,46.2832260131836
2017-08-14,46.45433,46.72311782836914
2017-08-15,46.475037,46.68082046508789
2017-08-16,46.494484,46.98884582519531
2017-08-17,46.515587,46.16230010986328
2017-08-18,46.553333,46.08864974975586
2017-08-19,46.581245,46.08864974975586
2017-08-20,46.595592,46.08864974975586
2017-08-21,46.610497,45.82441329956055
2017-08-22,46.62427,46.79627227783203
2017-08-23,46.643402,46.90475463867188
2017-08-24,46.65419,46.6216049194336
2017-08-25,46.66695,46.30362701416016
2017-08-26,46.67343,46.30362701416016
2017-08-27,46.6796,46.30362701416016
2017-08-28,46.686146,46.185691833496094
2017-08-29,46.689827,46.56486892700195
2017-08-30,46.70035,46.95700073242188
2017-08-31,46.717606,47.53474044799805
2017-09-01,46.74915,47.373008728027344
2017-09-02,46.796852,47.373008728027344
2017-09-03,46.846035,47.373008728027344
2017-09-05,46.896713,46.85001373291016
2017-09-06,46.929672,46.87688827514648
2017-09-07,46.97071,47.26851272583008
2017-09-08,47.00686,46.846527099609375
2017-09-09,47.03678,46.846527099609375
2017-09-10,47.068684,46.846527099609375
2017-09-11,47.101757,46.94008255004883
2017-09-12,47.149426,47.10728454589844
2017-09-13,47.204357,47.29588317871094
2017-09-14,47.25077,46.782833099365234
2017-09-15,47.30687,46.5419807434082
2017-09-16,47.378727,46.5419807434082
2017-09-17,47.457615,46.5419807434082
2017-09-18,47.53705,46.26630401611328
2017-09-19,47.619976,46.62010955810547
2017-09-20,47.690376,47.15156936645508
2017-09-21,47.7696,47.15206909179688
2017-09-22,47.842583,46.9385871887207
2017-09-23,47.919285,46.9385871887207
2017-09-24,47.99706,46.9385871887207
2017-09-25,48.075134,46.49172592163086
2017-09-26,48.14768,46.64847183227539
2017-09-27,48.215336,47.76662826538086
2017-09-28,48.296097,48.010963439941406
2017-09-29,48.372375,48.45434188842773
2017-09-30,48.46316,48.45434188842773
2017-10-01,48.553284,48.45434188842773
2017-10-02,48.672684,48.14332962036133
2017-10-03,48.797516,48.37273406982422
2017-10-04,48.91578,48.10899353027344
2017-10-05,49.032875,49.02511215209961
2017-10-06,49.177338,49.44560623168945
2017-10-07,49.319595,49.44560623168945
2017-10-08,49.46098,49.44560623168945
2017-10-10,49.60056,49.15499114990234
2017-10-11,49.73329,50.04324722290039
2017-10-12,49.869347,50.04324722290039
2017-10-13,49.99918,50.15372085571289
2017-10-14,50.14004,50.15372085571289
2017-10-15,50.27699,50.15372085571289
2017-10-16,50.41355,50.22736358642578
2017-10-17,50.55491,50.30947113037109
2017-10-18,50.692978,50.39605712890625
2017-10-19,50.83062,49.85365295410156
2017-10-20,50.95866,50.01438522338867
2017-10-21,51.075825,50.01438522338867
2017-10-22,51.190144,50.01438522338867
2017-10-23,51.304085,49.04253387451172
2017-10-24,51.413498,49.18932723999024
2017-10-25,51.52776,49.33712387084961
